transcript_id,turn_index,speaker,text,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,vader_neg,vader_neu,vader_pos,vader_compound
GS_010,9,CUSTOMER,So you cannot tell me what the problem is. How long will this extended review take? Because I opened this account specifically to manage my freelance payments and I have clients waiting.,golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.082,0.851,0.067,-0.128
GS_010,10,AGENT,"I completely understand the urgency, Hassan. Extended reviews typically take three to five business days from the point they are escalated to the compliance team. I can see your application was escalated on August 11th, so you should expect an update by August 18th at the latest. You will be contacted via the email address on your application.",golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.0,1.0,0.0,0.0
GS_010,11,CUSTOMER,August 18th. That is almost a week away. And nobody contacted me to tell me this was happening — I had to call myself to find out. That is not good service.,golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.079,0.921,0.0,-0.3412
GS_010,12,AGENT,"You are absolutely right and I sincerely apologise for that, Hassan. You should have received a notification when your application moved to extended review. I will log that as a service failure on your application and flag it to the team. Your application reference is MQ-KYC-20260811-7732. Is there anything else I can assist you with?",golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.059,0.835,0.106,0.3947
GS_010,13,CUSTOMER,"Yes actually. Is there anything I can do from my side to speed this up? Submit more documents, come into a branch — anything?",golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.0,0.867,0.133,0.4696
GS_010,14,AGENT,That is a reasonable question. At this stage the review is being handled internally and additional documents are not required unless our compliance team specifically requests them. If they need anything further from you they will reach out directly via email or phone. Coming into a branch would not accelerate the process at this point.,golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.0,0.979,0.021,0.0258
GS_010,15,CUSTOMER,"So there is nothing I can do but wait. I do not understand why this is happening. I am a UAE resident, I have valid documents, I pay my taxes. Wallah, this is frustrating.",golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.173,0.827,0.0,-0.6652
GS_010,16,AGENT,"I completely understand, Hassan, and I am sorry I cannot provide more detail at this stage. What I can assure you is that your application is being actively reviewed and you will be contacted before August 18th if anything is needed from your side. Your reference number is MQ-KYC-20260811-7732. Please keep that handy for any follow up.",golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.023,0.833,0.144,0.7184
GS_010,17,CUSTOMER,Fine. I will wait. But if I do not hear anything by the 18th I am calling back.,golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.0,0.909,0.091,0.1027
GS_010,18,AGENT,"That is completely fair, Hassan. Please do not hesitate to call if you have not received an update by then. Enjoy the rest of your evening.",golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.0,0.684,0.316,0.847
GS_010,19,CUSTOMER,Thank you. Goodbye.,golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.0,0.444,0.556,0.3612
GS_010,20,AGENT,"Goodbye, Hassan. Take care.",golden,kyc_verification,kyc_fraud_flag,Gulf (UAE),unresolved,neutral → confused/defensive,"neutral, protocol-driven, reveals nothing",kyc_escalation,0.0,0.484,0.516,0.4939
GS_011,0,AGENT,Good afternoon. Am I speaking with Emeka Nwosu?,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.674,0.326,0.4404
GS_011,1,CUSTOMER,"Yes, who is this?",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.526,0.474,0.4019
GS_011,2,AGENT,"Good afternoon, Mr. Emeka. My name is Ibrahim and I am calling from OKash customer support. I am reaching out regarding your loan account with us. Is this a good time to talk?",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.707,0.293,0.8682
GS_011,3,CUSTOMER,OKash. Okay. What is the issue?,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.725,0.275,0.2263
GS_011,4,AGENT,"Mr. Emeka, your loan repayment of ₦18,500 was due on August 10th and we have not received the payment as of today August 13th. I am calling to remind you and to help you make arrangements to settle the outstanding balance. Your account is currently five days past due.",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.873,0.127,0.7717
GS_011,5,CUSTOMER,"Yes, I know. I have been meaning to pay. Things have just been tight this week. I was not trying to run away from it, I just have not had the chance to sort it out.",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.09,0.832,0.077,0.1431
GS_011,6,AGENT,"I appreciate you saying that, Mr. Emeka, and I completely understand that things can get difficult. The outstanding amount including the five days of accrued daily interest is now ₦19,240. I want to help you close this out quickly so it does not continue to grow. When do you think you will be able to make the payment?",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.038,0.752,0.21,0.8807
GS_011,7,CUSTOMER,I should be able to sort it out by Friday. My salary drops on Thursday so I can pay first thing Friday morning.,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.077,0.923,0.0,-0.1725
GS_011,8,AGENT,"That works. Friday August 15th. To confirm — you are committing to settling the full outstanding balance of ₦19,240 by Friday August 15th. Is that correct?",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.813,0.187,0.6486
GS_011,9,CUSTOMER,Yes. Friday. I will pay through the OKash app directly.,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.126,0.631,0.243,0.3182
GS_011,10,AGENT,Perfect. Payment through the app is the fastest way to update your account. Once you make the payment your account status will update automatically within a few minutes and you will receive an SMS confirmation. I will log this commitment on your account — reference number OK-REM-20260813-5521. If for any reason you are unable to pay by Friday please call us before the due date so we can make alternative arrangements.,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.019,0.843,0.138,0.836
GS_011,11,CUSTOMER,Okay. I will pay Friday. No need to call again before then.,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.267,0.593,0.141,-0.1779
GS_011,12,AGENT,"Understood, Mr. Emeka. I appreciate your cooperation and I will note your commitment on the account. Is there anything else I can help you with today?",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.714,0.286,0.7906
GS_011,13,CUSTOMER,"No, that is all.",golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.423,0.577,0.0,-0.296
GS_011,14,AGENT,Thank you for your time. Enjoy the rest of your day.,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.612,0.388,0.6908
GS_011,15,CUSTOMER,Okay. Bye.,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,0.345,0.655,0.2263
GS_011,16,AGENT,Goodbye.,golden,loan_recovery,payment_reminder_compliant,Nigeria,resolved,slightly defensive → cooperative,"firm, friendly, non-aggressive",loan_reminder,0.0,1.0,0.0,0.0
GS_012,0,AGENT,Good afternoon. Am I speaking with Aisha Otieno?,golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.674,0.326,0.4404
GS_012,1,CUSTOMER,"Yes, this is Aisha.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.526,0.474,0.4019
GS_012,2,AGENT,"Good afternoon, Aisha. My name is Kevin and I am calling from M-Shwari loan recovery support. I am reaching out regarding your M-Shwari loan account. Is this a good time to speak?",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.699,0.301,0.8682
GS_012,3,CUSTOMER,Yes. I have been expecting a call. I know I have missed payments. I want to explain what happened.,golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.128,0.64,0.233,0.2023
GS_012,4,AGENT,"Of course, Aisha. Please go ahead. I am here to listen and to see how we can find a way forward together.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.892,0.108,0.3182
GS_012,5,CUSTOMER,"I lost my job in June. I was working as an accounts assistant at a logistics company in Nairobi and they did a round of retrenchments. I took the M-Shwari loan in May when I was still employed — KSh 35,000 — because I needed to cover my daughter's school fees. I have been trying to find work since June but it has not been easy. I have paid what I can — I sent KSh 5,000 in July — but I cannot pay the full outstanding amount right now. I am not running away from this debt. I just genuinely do not have the money.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.087,0.843,0.07,-0.1599
GS_012,6,AGENT,"Aisha, thank you for being honest with me about your situation. Losing your job is a serious hardship and I can hear that you are doing your best. The KSh 5,000 payment you made in July has been noted on your account and I want you to know that counts. Can I pull up your account details so we can look at the full picture together?",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.086,0.759,0.156,0.7269
GS_012,7,CUSTOMER,Sawa. My phone number is 0718 234 567.,golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.843,0.157,0.0772
GS_012,8,AGENT,"Thank you. I have your account here. Your original loan was KSh 35,000 disbursed on May 3rd. After the KSh 5,000 July payment the outstanding balance including accrued interest and late fees is currently KSh 33,840. I want to be transparent with you about that number before we discuss options.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.745,0.255,0.9081
GS_012,9,CUSTOMER,"Aki — KSh 33,840. That is almost what I borrowed. Mungu wangu, the interest and fees have eaten my payment completely. That is very discouraging to hear.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.109,0.788,0.103,-0.0498
GS_012,10,AGENT,"I understand, and that frustration is completely valid. What I want to do today is find a restructured plan that works for your current situation — not what your situation was in May, but what it is right now. Can I ask — what can you realistically commit to paying per month at the moment? Even a small amount. I want to work with what is actually possible for you, not what looks good on paper.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.07,0.85,0.08,-0.0597
GS_012,11,CUSTOMER,"Ukweli ni — honestly, I can manage KSh 3,000 per month right now. My sister has been helping me with rent and I am doing some casual work here and there. KSh 3,000 I can commit to. Maybe more once I get a permanent job but I cannot promise that yet.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.051,0.812,0.137,0.2862
GS_012,12,AGENT,"I appreciate your honesty, Aisha. KSh 3,000 per month is workable. Let me tell you what I can offer. I can restructure your loan over twelve months at KSh 3,000 per month. That covers KSh 36,000 over the full period which settles the outstanding balance including the accrued interest. I will also request that late fees stop accruing from today provided you maintain the monthly payments consistently.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.03,0.793,0.176,0.8934
GS_012,13,CUSTOMER,"So KSh 3,000 every month for twelve months and the late fees stop. And that will clear the full debt?",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.193,0.7,0.107,-0.2732
GS_012,14,AGENT,"Correct. As long as payments are made consistently each month by the agreed date the late fees will be frozen from today and the KSh 36,000 total will fully settle your account. If you miss a payment the late fees would resume, so consistency is important. I want to be clear about that so there are no surprises.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.064,0.777,0.158,0.5994
GS_012,15,CUSTOMER,"I understand. And the KSh 3,000 — I pay through M-Pesa as usual?",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.135,0.865,0.0,-0.1027
GS_012,16,AGENT,"Yes, same M-Pesa process you have been using. Paybill number for M-Shwari is 222111 with your phone number as the account number. Each payment will reflect on your account within a few hours and you will receive an SMS confirmation. I would suggest setting a reminder for the same date each month so it becomes routine.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.881,0.119,0.5574
GS_012,17,CUSTOMER,That is a good idea. Which date should I aim for each month?,golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.775,0.225,0.4404
GS_012,18,AGENT,You can choose a date that works best for you — ideally aligned with when you typically receive income. What date would suit you?,golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.741,0.259,0.7906
GS_012,19,CUSTOMER,"The 5th of each month, na Mungu akipenda. That is usually when my casual work payments come in.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.904,0.096,0.2023
GS_012,20,AGENT,Perfect. The 5th of each month starting September 5th 2026. I am documenting this restructured agreement on your account now. Your restructuring reference number is MSW-HRSH-20260813-4401. You will receive an SMS confirmation of this agreement to your registered number shortly. Please keep that message for your records.,golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.727,0.273,0.9186
GS_012,21,CUSTOMER,"MSW-HRSH-20260813-4401. Okay. Kevin, nilikuwa naogopa sana before I picked up this call. I thought you were going to threaten me or something. This is not what I expected at all.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.088,0.847,0.064,-0.1779
GS_012,22,AGENT,"I am glad we could find a way forward together, Aisha. These situations happen and the most important thing is that we work through them together rather than avoid them. You were honest with me and that made everything easier. Is there anything else I can help you with today?",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.039,0.718,0.243,0.8932
GS_012,23,CUSTOMER,"No. Just KSh 3,000 on the 5th. Sitaangusha — I will not miss it.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.161,0.733,0.106,-0.1916
GS_012,24,AGENT,"I believe you. Good luck with the job search, Aisha. Enjoy the rest of your day.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.569,0.431,0.8442
GS_012,25,CUSTOMER,"Asante sana, Kevin. Goodbye.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,1.0,0.0,0.0
GS_012,26,AGENT,"Goodbye, Aisha. Take care.",golden,loan_recovery,hardship_negotiation,Kenya,resolved,distressed → cautiously relieved,"empathetic, flexible, solution-focused",hardship_plan,0.0,0.484,0.516,0.4939
GS_013,0,AGENT,Good afternoon. Am I speaking with Khalid Al-Hammadi?,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.674,0.326,0.4404
GS_013,1,CUSTOMER,Who is asking?,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,1.0,0.0,0.0
GS_013,2,AGENT,Good afternoon. My name is Mohammed and I am calling from ADIB loan recovery support. Am I speaking with Khalid Al-Hammadi?,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.752,0.248,0.6808
GS_013,3,CUSTOMER,Yes. What do you want?,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.429,0.571,0.4588
GS_013,4,AGENT,"Mr. Khalid, I am reaching out regarding your personal finance account with ADIB. Your account is currently four months in arrears with an outstanding balance of AED 28,750 including accrued fees. I am calling to discuss how we can resolve this together. Is this a good time?",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.773,0.227,0.8951
GS_013,5,CUSTOMER,Four months. You people have been calling me every week for four months. What is there to discuss that has not already been discussed? I told the last person who called — I am disputing this amount. I did not agree to these charges and I am not paying something I did not agree to.,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.167,0.833,0.0,-0.7918
GS_013,6,AGENT,"Mr. Khalid, I understand you have raised a dispute previously. I want to make sure we address that properly today. Can you help me understand specifically which charges you are disputing so I can look into this on your account?",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.171,0.685,0.144,-0.296
GS_013,7,CUSTOMER,"The restructuring fee that was added in April. AED 3,200. Nobody told me about that fee when I took the finance. It appeared on my statement without any notification. If ADIB wants to add fees to my account they need my consent. I did not give consent and I am not paying it. Simple.",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.928,0.072,0.4215
GS_013,8,AGENT,"I hear you, Mr. Khalid, and I want to look into that specifically. I can see on your account that a restructuring fee of AED 3,200 was applied in April following a payment arrangement that was set up in March. This fee is outlined in the terms of your finance agreement under the restructuring clause. I can arrange for a full breakdown of the charge to be sent to your registered email if that would help clarify it.",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.904,0.096,0.7351
GS_013,9,CUSTOMER,"I have read the agreement. That clause does not give ADIB the right to add fees without written notification to the customer beforehand. You sent me nothing before adding that charge. Nothing. And now you are calling me every week demanding money. Wallah, this is harassment. I have a good mind to report this to the Central Bank.",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.086,0.816,0.098,0.1779
GS_013,10,AGENT,"Mr. Khalid, I want to assure you that ADIB operates fully within CBUAE regulations and all communication has been within permitted guidelines. You are absolutely within your right to file a complaint with the Central Bank — that is your right as a customer and I would not discourage you from doing so. What I would like to focus on today is whether there is a way we can resolve the outstanding balance while your dispute is reviewed. The remaining balance outside of the disputed fee is AED 25,550 — would you be willing to discuss a payment arrangement for that portion?",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.068,0.787,0.144,0.7961
GS_013,11,CUSTOMER,No. I am not paying anything until the dispute is resolved. If I pay now you will say I accepted the charges. I know how these things work. I am not touching this account until ADIB acknowledges that the fee was applied incorrectly.,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.19,0.724,0.086,-0.5574
GS_013,12,AGENT,"I understand your position, Mr. Khalid. I want to be transparent with you about what happens next so you are fully informed. Your account has been in arrears for four months. If no payment arrangement is made today I am required to refer this account to our legal recovery team. At that stage the matter moves outside of customer support and into a formal legal process. That may include a formal demand notice and further action under UAE civil law. I am not saying this to pressure you — I am telling you so you can make an informed decision.",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.06,0.857,0.083,0.0516
GS_013,13,CUSTOMER,"Legal team. Fine. Let them come. I have my own lawyer and I have documented every call, every charge, every notification that ADIB failed to send me. If ADIB wants to take this to court I will see them there. Maybe then someone will actually look at what they did to my account.",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.062,0.877,0.062,-0.25
GS_013,14,AGENT,"Mr. Khalid, I hear you and I respect that you have documented your case. Before I escalate I want to make one final attempt — is there any arrangement, even a partial payment against the undisputed portion, that you would consider today to prevent this moving to legal recovery?",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.848,0.152,0.6124
GS_013,15,CUSTOMER,Ana gelt lak — I already told you. Nothing. Not one fils until this is resolved properly. I am done with this call.,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.918,0.082,0.1779
GS_013,16,AGENT,"Understood, Mr. Khalid. I have noted your position on the account. Your account reference for this interaction is ADIB-ESC-20260813-9981. As of today your account is being referred to our legal recovery team and you will receive formal written communication within five business days. If you wish to discuss this further before that communication arrives you can contact ADIB customer support directly. I wish you a good afternoon.",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,0.825,0.175,0.8885
GS_013,17,CUSTOMER,La. Goodbye.,golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,1.0,0.0,0.0
GS_013,18,AGENT,"Goodbye, Mr. Khalid.",golden,loan_recovery,loan_recovery_escalation,Gulf (UAE),unresolved,hostile from open → hostile throughout,"professional, de-escalation attempts",loan_escalation,0.0,1.0,0.0,0.0
GS_014,0,AGENT,"Good afternoon, thank you for calling GTBank, my name is Kelechi, how may I help you today?",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.616,0.384,0.7964
GS_014,1,CUSTOMER,"Abeg, Kelechi, good afternoon. My name is Segun. I have been charged twice for the same transaction — ₦12,858 taken out on July 4, 2026, and nobody has done anything about it.",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.055,0.856,0.089,0.2732
GS_014,2,AGENT,"Good afternoon, Segun. I'm sorry to hear that. I'll look into this for you right away. Can you please confirm your registered phone number and the last four digits of your account number so I can pull up your account?",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.03,0.789,0.181,0.6705
GS_014,3,CUSTOMER,Yes. 0709184876. Account ends in 1464.,golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.649,0.351,0.4019
GS_014,4,AGENT,"Thank you, Segun. I can see your account now. Can you tell me approximately when this charge occurred and what the transaction was for?",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.898,0.102,0.3612
GS_014,5,CUSTOMER,"It was on July 4, 2026. I need this resolved today, please.",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.683,0.317,0.4897
GS_014,6,AGENT,"I completely understand your frustration, Segun, and I sincerely apologize for the delay. Let me pull up your transaction history for July 4, 2026 now.",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.194,0.651,0.154,-0.2878
GS_014,7,CUSTOMER,Please. Because this is not small money.,golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.723,0.277,0.3182
GS_014,8,AGENT,"I can see it here — a network retry on our end double-submitted the transaction. That is clearly a duplicate charge, and I am initiating a reversal for the second transaction now.",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.903,0.097,0.4019
GS_014,9,CUSTOMER,"Okay. So the ₦12,858 will come back?",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.759,0.241,0.2263
GS_014,10,AGENT,"Yes, exactly. The reversal for ₦12,858 has been initiated. Your reference number is GT-BILL-20260716-7219. The funds will reflect in your account within 24 to 48 hours, and you will also receive an SMS confirmation shortly.",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.892,0.108,0.4588
GS_014,11,CUSTOMER,"Okay, GT-BILL-20260716-7219. Good. So I should see it by tomorrow at the latest?",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.676,0.324,0.5859
GS_014,12,AGENT,"That is correct, by tomorrow at the latest. Is there anything else I can help you with today?",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.856,0.144,0.4019
GS_014,13,CUSTOMER,"No, that is all. Thank you, Kelechi. At least someone has finally sorted it out.",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.124,0.734,0.141,0.0772
GS_014,14,AGENT,"You are welcome, Segun. I am glad we could resolve this for you. Have a lovely evening.",golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,0.47,0.53,0.9081
GS_014,15,CUSTOMER,You too. Bye.,golden,RESOLVED_SUPPORT,billing_error_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,billing_error,0.0,1.0,0.0,0.0
