transcript_id,turn_index,speaker,text,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,vader_neg,vader_neu,vader_pos,vader_compound
GS_030,13,CUSTOMER,"No, that's all. Thank you so much.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.227,0.515,0.258,0.0772
GS_030,14,AGENT,"You're very welcome, Ifeoma, I'm glad we could give you clarity on this. Have a good evening.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.502,0.498,0.8977
GS_030,15,CUSTOMER,You too. Bye.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_030,16,AGENT,"Goodbye, and take care.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/GTBank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.484,0.516,0.4939
GS_031,0,AGENT,"Good afternoon, thank you for calling NCBA, my name is Femi, how may I help you today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.616,0.384,0.7964
GS_031,1,CUSTOMER,"Femi, good afternoon. My name is Kariuki. I need urgent help. I made a transfer of KSh 27,070 to my brother earlier this morning. The transaction showed as failed on my end, but I'm not sure if the money left my account or if it's just gone. I've been worried about this.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.133,0.773,0.094,-0.4927
GS_031,2,AGENT,"Good afternoon, Kariuki. I understand this is stressful and I will look into this for you right now. Can you please confirm your registered phone number and the last four digits of your account number so I can pull up your account?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.073,0.754,0.173,0.3612
GS_031,3,CUSTOMER,Pole. 0732 981 434. Account ends in 9876.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_031,4,AGENT,"Thank you, Kariuki. I have your account open now. One moment while I check the transaction.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3612
GS_031,5,CUSTOMER,"Okay, please.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.0,1.0,0.4939
GS_031,6,AGENT,I can confirm the transaction genuinely did not go through on our side — no funds left your account at all. Your balance is untouched.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.091,0.909,0.0,-0.296
GS_031,7,CUSTOMER,Are you sure? Because the app showed the amount was deducted for a moment.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3182
GS_031,8,AGENT,"That can happen when a transaction is pending confirmation before it fails — it briefly shows as a hold, but it was released automatically since the transfer didn't complete. Your available balance reflects that already.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.058,0.942,0.0,-0.2263
GS_031,9,CUSTOMER,"Okay, let me check my balance now... yes, I can see it's correct. That's a relief.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.588,0.412,0.7717
GS_031,10,AGENT,I'm glad that's cleared up for you. Is there anything else I can help you with today?,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.647,0.353,0.7269
GS_031,11,CUSTOMER,"No, that's all. Thank you so much.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.227,0.515,0.258,0.0772
GS_031,12,AGENT,"You're very welcome, Kariuki, I'm glad we could give you clarity on this. Have a good evening.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.502,0.498,0.8977
GS_031,13,CUSTOMER,You too. Bye.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_031,14,AGENT,"Goodbye, and take care.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/NCBA,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.484,0.516,0.4939
GS_032,0,AGENT,"Good afternoon, thank you for calling Mashreq Neo, my name is Michael, how may I help you today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.633,0.367,0.7964
GS_032,1,CUSTOMER,"Michael, good afternoon. My name is Salim. I need urgent help. I made a transfer of AED 1,393 to a supplier about an hour ago. The transaction showed as failed on my end, but I'm not sure if the money left my account or if it's just gone. I've been worried about this.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.133,0.773,0.094,-0.4927
GS_032,2,AGENT,"Good afternoon, Salim. I understand this is stressful and I will look into this for you right now. Can you please confirm your registered phone number and the last four digits of your account number so I can pull up your account?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.073,0.754,0.173,0.3612
GS_032,3,CUSTOMER,Shukran. 057 190 6637. Account ends in 2091.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_032,4,AGENT,"Thank you, Salim. I have your account open now. One moment while I check the transaction.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3612
GS_032,5,CUSTOMER,"This is really stressful, I needed that money today.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.339,0.661,0.0,-0.5563
GS_032,6,AGENT,"I completely understand, and I'll make sure this is resolved before we end the call.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.75,0.25,0.4588
GS_032,7,CUSTOMER,"Okay, please.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.0,1.0,0.4939
GS_032,8,AGENT,"I can see the AED 1,393 did leave your account, but it never reached the recipient — it's currently sitting in our clearing account because the transaction failed to settle on the receiving end.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.194,0.806,0.0,-0.7179
GS_032,9,CUSTOMER,Okay so the money didn't just disappear? It is somewhere?,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.671,0.329,0.4453
GS_032,10,AGENT,"Correct — it is not lost. Because the transaction failed at the settlement stage, the funds are sitting in a clearing account and will be reversed back to your account. I am initiating that reversal now.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.091,0.855,0.054,-0.3265
GS_032,11,CUSTOMER,"So where is my money right now, and how do I get it back?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_032,12,AGENT,"I'm reversing it back to your account right now. This is an internal reversal, so it should reflect within 24 to 48 hours. Your reference number is MQ-TXN-20260704-2039, and you'll receive an SMS confirmation.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.962,0.038,0.0772
GS_032,13,CUSTOMER,"Okay, MQ-TXN-20260704-2039. So by tomorrow or the day after at the latest?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.853,0.147,0.2263
GS_032,14,AGENT,"That is correct. Once the reversal clears, you can retry the transfer and it will go through cleanly. Is there anything else I can help you with today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.862,0.138,0.4588
GS_032,15,CUSTOMER,"No, that's all. Thank you so much.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.227,0.515,0.258,0.0772
GS_032,16,AGENT,"You're very welcome, Salim, I'm glad we could give you clarity on this. Have a good evening.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.502,0.498,0.8977
GS_032,17,CUSTOMER,You too. Bye.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_032,18,AGENT,"Goodbye, and take care.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/Mashreq Neo,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.484,0.516,0.4939
GS_033,0,AGENT,"Good afternoon, thank you for calling Moniepoint, my name is Kelechi, how may I help you today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.616,0.384,0.7964
GS_033,1,CUSTOMER,"Kelechi, good afternoon. My name is Bolanle. I need urgent help. I made a transfer of ₦7,896 to my landlord earlier this morning. The transaction showed as failed on my end, but I'm not sure if the money left my account or if it's just gone. I've been worried about this.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.135,0.769,0.095,-0.4927
GS_033,2,AGENT,"Good afternoon, Bolanle. I understand this is stressful and I will look into this for you right now. Can you please confirm your registered phone number and the last four digits of your account number so I can pull up your account?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.073,0.754,0.173,0.3612
GS_033,3,CUSTOMER,Please o. 0916552489. Account ends in 5572.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.723,0.277,0.3182
GS_033,4,AGENT,"Thank you, Bolanle. I have your account open now. One moment while I check the transaction.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3612
GS_033,5,CUSTOMER,"This is really stressful, I needed that money today.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.339,0.661,0.0,-0.5563
GS_033,6,AGENT,"I completely understand, and I'll make sure this is resolved before we end the call.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.75,0.25,0.4588
GS_033,7,CUSTOMER,"Okay, please.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.0,1.0,0.4939
GS_033,8,AGENT,I can confirm the transaction genuinely did not go through on our side — no funds left your account at all. Your balance is untouched.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.091,0.909,0.0,-0.296
GS_033,9,CUSTOMER,Are you sure? Because the app showed the amount was deducted for a moment.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3182
GS_033,10,AGENT,"That can happen when a transaction is pending confirmation before it fails — it briefly shows as a hold, but it was released automatically since the transfer didn't complete. Your available balance reflects that already.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.058,0.942,0.0,-0.2263
GS_033,11,CUSTOMER,"Okay, let me check my balance now... yes, I can see it's correct. That's a relief.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.588,0.412,0.7717
GS_033,12,AGENT,I'm glad that's cleared up for you. Is there anything else I can help you with today?,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.647,0.353,0.7269
GS_033,13,CUSTOMER,How do I make sure this doesn't happen again next time?,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.796,0.204,0.3182
GS_033,14,AGENT,"This was a one-off settlement issue on the receiving end, not something on your account — there's nothing you need to change on your side.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_033,15,CUSTOMER,"No, that's all. Thank you so much.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.227,0.515,0.258,0.0772
GS_033,16,AGENT,"You're very welcome, Bolanle, I'm glad we could give you clarity on this. Have a good evening.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.502,0.498,0.8977
GS_033,17,CUSTOMER,You too. Bye.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_033,18,AGENT,"Goodbye, and take care.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/Moniepoint,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.484,0.516,0.4939
GS_034,0,AGENT,"Good afternoon, thank you for calling Equity Bank, my name is Kelechi, how may I help you today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.633,0.367,0.7964
GS_034,1,CUSTOMER,"Kelechi, good afternoon. My name is Otieno. I need urgent help. I made a transfer of KSh 7,056 to my brother about an hour ago. The transaction showed as failed on my end, but I'm not sure if the money left my account or if it's just gone. I've been worried about this.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.131,0.777,0.092,-0.4927
GS_034,2,AGENT,"Good afternoon, Otieno. I understand this is stressful and I will look into this for you right now. Can you please confirm your registered phone number and the last four digits of your account number so I can pull up your account?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.073,0.754,0.173,0.3612
GS_034,3,CUSTOMER,Asante. 0714 806 143. Account ends in 6567.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.625,0.375,0.6369
GS_034,4,AGENT,"Thank you, Otieno. I have your account open now. One moment while I check the transaction.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3612
GS_034,5,CUSTOMER,"This is really stressful, I needed that money today.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.339,0.661,0.0,-0.5563
GS_034,6,AGENT,"I completely understand, and I'll make sure this is resolved before we end the call.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.75,0.25,0.4588
GS_034,7,CUSTOMER,"Okay, please.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.0,1.0,0.4939
GS_034,8,AGENT,"I can see the KSh 7,056 did leave your account, but it never reached the recipient — it's currently sitting in our clearing account because the transaction failed to settle on the receiving end.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.194,0.806,0.0,-0.7179
GS_034,9,CUSTOMER,Okay so the money didn't just disappear? It is somewhere?,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.671,0.329,0.4453
GS_034,10,AGENT,"Correct — it is not lost. Because the transaction failed at the settlement stage, the funds are sitting in a clearing account and will be reversed back to your account. I am initiating that reversal now.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.091,0.855,0.054,-0.3265
GS_034,11,CUSTOMER,"So where is my money right now, and how do I get it back?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_034,12,AGENT,"I'm reversing it back to your account right now. This is an internal reversal, so it should reflect within 24 to 48 hours. Your reference number is EQ-TXN-20260614-5777, and you'll receive an SMS confirmation.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.962,0.038,0.0772
GS_034,13,CUSTOMER,"Okay, EQ-TXN-20260614-5777. So by tomorrow or the day after at the latest?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.853,0.147,0.2263
GS_034,14,AGENT,"That is correct. Once the reversal clears, you can retry the transfer and it will go through cleanly. Is there anything else I can help you with today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.862,0.138,0.4588
GS_034,15,CUSTOMER,"No, that's all. Thank you so much.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.227,0.515,0.258,0.0772
GS_034,16,AGENT,"You're very welcome, Otieno, I'm glad we could give you clarity on this. Have a good evening.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.502,0.498,0.8977
GS_034,17,CUSTOMER,You too. Bye.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_034,18,AGENT,"Goodbye, and take care.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Kenya/Equity Bank,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.484,0.516,0.4939
GS_035,0,AGENT,"Good afternoon, thank you for calling RAKBANK, my name is David, how may I help you today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.616,0.384,0.7964
GS_035,1,CUSTOMER,"David, good afternoon. My name is Layla. I need urgent help. I made a transfer of AED 2,430 to a supplier about an hour ago. The transaction showed as failed on my end, but I'm not sure if the money left my account or if it's just gone. I've been worried about this.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.133,0.773,0.094,-0.4927
GS_035,2,AGENT,"Good afternoon, Layla. I understand this is stressful and I will look into this for you right now. Can you please confirm your registered phone number and the last four digits of your account number so I can pull up your account?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.073,0.754,0.173,0.3612
GS_035,3,CUSTOMER,Shukran. 056 749 4893. Account ends in 5933.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_035,4,AGENT,"Thank you, Layla. I have your account open now. One moment while I check the transaction.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3612
GS_035,5,CUSTOMER,"Okay, please.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.0,1.0,0.4939
GS_035,6,AGENT,I can confirm the transaction genuinely did not go through on our side — no funds left your account at all. Your balance is untouched.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.091,0.909,0.0,-0.296
GS_035,7,CUSTOMER,Are you sure? Because the app showed the amount was deducted for a moment.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3182
GS_035,8,AGENT,"That can happen when a transaction is pending confirmation before it fails — it briefly shows as a hold, but it was released automatically since the transfer didn't complete. Your available balance reflects that already.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.058,0.942,0.0,-0.2263
GS_035,9,CUSTOMER,"Okay, let me check my balance now... yes, I can see it's correct. That's a relief.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.588,0.412,0.7717
GS_035,10,AGENT,I'm glad that's cleared up for you. Is there anything else I can help you with today?,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.647,0.353,0.7269
GS_035,11,CUSTOMER,"No, that's all. Thank you so much.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.227,0.515,0.258,0.0772
GS_035,12,AGENT,"You're very welcome, Layla, I'm glad we could give you clarity on this. Have a good evening.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.502,0.498,0.8977
GS_035,13,CUSTOMER,You too. Bye.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_035,14,AGENT,"Goodbye, and take care.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Gulf/UAE/RAKBANK,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.484,0.516,0.4939
GS_036,0,AGENT,"Good afternoon, thank you for calling OPay, my name is Chinwe, how may I help you today?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.616,0.384,0.7964
GS_036,1,CUSTOMER,"Chinwe, good afternoon. My name is Chiamaka. I need urgent help. I made a transfer of ₦25,635 to my landlord earlier this morning. The transaction showed as failed on my end, but I'm not sure if the money left my account or if it's just gone. I've been worried about this.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.135,0.769,0.095,-0.4927
GS_036,2,AGENT,"Good afternoon, Chiamaka. I understand this is stressful and I will look into this for you right now. Can you please confirm your registered phone number and the last four digits of your account number so I can pull up your account?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.073,0.754,0.173,0.3612
GS_036,3,CUSTOMER,Abeg. 0818822384. Account ends in 6782.,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
GS_036,4,AGENT,"Thank you, Chiamaka. I have your account open now. One moment while I check the transaction.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.839,0.161,0.3612
GS_036,5,CUSTOMER,"Okay, please.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.0,1.0,0.4939
GS_036,6,AGENT,"I can see the ₦25,635 did leave your account, but it never reached the recipient — it's currently sitting in our clearing account because the transaction failed to settle on the receiving end.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.2,0.8,0.0,-0.7179
GS_036,7,CUSTOMER,Okay so the money didn't just disappear? It is somewhere?,golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,0.671,0.329,0.4453
GS_036,8,AGENT,"Correct — it is not lost. Because the transaction failed at the settlement stage, the funds are sitting in a clearing account and will be reversed back to your account. I am initiating that reversal now.",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.091,0.855,0.054,-0.3265
GS_036,9,CUSTOMER,"So where is my money right now, and how do I get it back?",golden,RESOLVED_SUPPORT,failed_transaction_resolved,Nigeria/OPay,resolved,anxious -> reassured,neutral_positive_throughout,failed_transaction,0.0,1.0,0.0,0.0
